monitorTime,weight,amplitude,obliguity,windSpeed,moment,height,rotation,安全状态
2025-09-26 12:07:30,88.91,40.96,0.14,7.63,3277.58,619.72,227.3,预警
2025-09-26 12:08:00,23.3,42.23,-0.12,11.59,885.56,574.65,219.8,预警
2025-09-26 12:08:30,98.28,17.81,0.56,30.97,1750.37,650.43,512.6,危险
2025-09-26 12:09:00,26.82,6.32,0.47,1.2,135.6,486.19,148.0,安全
2025-09-26 12:09:30,57.09,66.18,1.16,9.97,3022.57,404.5,66.3,安全
2025-09-26 12:10:00,3.83,4.93,0.88,2.07,15.11,172.21,105.5,安全
2025-09-26 12:10:30,10.5,78.83,0.95,6.32,662.17,499.65,88.8,安全
2025-09-26 12:11:00,71.76,52.96,-1.46,8.61,3040.33,431.16,57.1,安全
2025-09-26 12:11:30,39.45,11.06,0.5,7.29,349.05,539.8,130.1,安全
2025-09-26 12:12:00,35.79,14.43,0.86,3.83,413.16,519.05,49.9,安全
2025-09-26 12:12:30,15.74,49.64,1.25,1.53,625.07,22.75,174.1,安全
2025-09-26 12:13:00,10.95,57.43,1.53,2.16,565.97,591.93,174.0,预警
2025-09-26 12:13:30,74.75,36.88,-1.34,10.15,2481.1,565.85,224.8,预警
2025-09-26 12:14:00,53.56,32.72,-0.77,12.86,1577.23,496.84,223.5,预警
2025-09-26 12:14:30,46.2,57.79,6.79,28.85,2669.9,630.63,345.8,危险
2025-09-26 12:15:00,28.17,44.68,1.85,5.66,1132.77,557.65,223.8,预警
2025-09-26 12:15:30,9.23,29.18,-3.18,6.34,269.33,644.99,330.1,危险
2025-09-26 12:16:00,54.67,21.26,-0.72,4.83,929.83,330.04,37.7,安全
2025-09-26 12:16:30,59.43,40.63,-1.48,5.94,1931.71,231.51,120.5,安全
2025-09-26 12:17:00,71.82,16.84,0.52,1.65,967.56,47.09,167.7,安全
2025-09-26 12:17:30,68.98,32.85,-1.09,2.85,1812.79,312.06,117.3,安全
2025-09-26 12:18:00,55.25,54.12,-0.87,3.21,2392.1,6.95,13.3,安全
2025-09-26 12:18:30,24.77,14.87,-0.02,9.17,294.66,397.65,135.8,安全
2025-09-26 12:19:00,48.02,53.23,-0.96,5.97,2044.88,313.83,113.2,安全
2025-09-26 12:19:30,93.71,37.82,0.15,9.96,3189.7,159.14,118.5,预警
2025-09-26 12:20:00,78.48,43.12,-1.43,10.47,3045.65,142.11,49.2,预警
2025-09-26 12:20:30,34.15,2.56,-1.25,13.45,78.68,571.96,169.7,预警
2025-09-26 12:21:00,76.6,11.13,1.26,14.08,767.3,503.38,200.9,预警
2025-09-26 12:21:30,22.08,48.03,1.52,2.52,954.45,510.93,204.7,预警
2025-09-26 12:22:00,96.66,41.83,-1.13,36.73,4043.29,628.61,482.5,危险
2025-09-26 12:22:30,44.35,28.02,0.19,4.44,1118.42,47.19,137.7,预警
2025-09-26 12:23:00,35.94,33.01,0.76,12.73,1067.74,510.75,170.3,预警
2025-09-26 12:23:30,73.6,0.8,-2.05,7.62,52.99,622.39,162.9,预警
2025-09-26 12:24:00,3.31,21.22,-1.64,10.72,63.21,521.0,182.1,预警
2025-09-26 12:24:30,9.25,1.4,-2.19,10.73,11.65,523.68,181.1,预警
2025-09-26 12:25:00,30.97,41.71,-5.17,21.17,1291.76,631.61,313.8,危险
2025-09-26 12:25:30,45.52,73.56,1.23,6.49,2678.76,232.1,101.8,安全
2025-09-26 12:26:00,64.16,6.31,0.84,7.11,323.88,147.98,157.7,安全
2025-09-26 12:26:30,6.4,73.5,-0.34,8.75,376.32,84.96,102.2,安全
2025-09-26 12:27:00,2.69,22.31,0.99,4.91,48.01,362.73,145.3,安全
2025-09-26 12:27:30,42.43,46.16,0.8,1.31,1566.86,39.36,111.9,安全
2025-09-26 12:28:00,78.01,39.33,0.62,7.12,2454.51,333.14,35.6,安全
2025-09-26 12:28:30,67.22,38.27,1.44,0.76,2058.01,164.17,17.9,安全
2025-09-26 12:29:00,68.73,53.68,0.82,7.33,2951.54,58.64,73.1,安全
2025-09-26 12:29:30,56.36,25.92,0.65,3.09,1168.68,298.95,63.8,安全
2025-09-26 12:30:00,73.72,27.94,-0.64,0.63,1647.79,80.01,101.7,安全
2025-09-26 12:30:30,56.09,68.67,0.29,7.36,3081.36,340.9,162.4,安全
2025-09-26 12:31:00,85.87,54.77,0.78,11.15,4232.79,516.49,207.3,预警
2025-09-26 12:31:30,79.86,3.17,0.05,6.53,227.84,495.31,176.8,预警
2025-09-26 12:32:00,35.88,66.29,-0.79,13.99,2140.64,606.55,227.0,预警
2025-09-26 12:32:30,96.65,10.16,0.35,22.76,981.96,641.13,374.9,危险
2025-09-26 12:33:00,61.4,59.99,-3.39,0.04,3683.39,636.29,469.1,危险
2025-09-26 12:33:30,91.57,54.17,-1.33,9.7,4464.31,564.14,197.8,预警
2025-09-26 12:34:00,22.17,77.2,-2.2,13.79,1540.37,588.97,180.0,预警
2025-09-26 12:34:30,97.12,44.9,4.59,10.09,4360.69,648.34,321.1,危险
2025-09-26 12:35:00,87.56,28.72,0.01,10.1,2263.25,555.53,173.8,预警
2025-09-26 12:35:30,75.31,18.94,1.66,4.77,1283.73,541.93,232.7,预警
2025-09-26 12:36:00,59.39,10.37,-7.38,5.59,615.87,624.76,524.3,危险
2025-09-26 12:36:30,75.18,25.49,1.06,3.57,1533.07,307.68,134.0,安全
2025-09-26 12:37:00,41.85,12.96,-0.36,8.21,433.9,429.48,60.8,安全
2025-09-26 12:37:30,43.24,16.24,-0.75,1.57,561.77,240.86,129.6,安全
2025-09-26 12:38:00,70.34,35.31,0.46,2.89,1986.96,111.14,71.2,安全
2025-09-26 12:38:30,44.72,2.62,-1.22,6.82,93.73,109.63,81.6,安全
2025-09-26 12:39:00,74.92,53.94,-1.31,0.64,3232.95,79.9,21.0,安全
2025-09-26 12:39:30,20.31,29.77,-1.25,4.98,483.7,291.41,119.1,安全
2025-09-26 12:40:00,32.51,23.68,-0.31,14.53,692.85,161.4,129.2,预警
2025-09-26 12:40:30,70.18,62.3,1.22,11.32,3934.99,148.5,62.2,预警
2025-09-26 12:41:00,51.16,42.28,-0.03,12.95,1946.74,619.41,212.4,预警
2025-09-26 12:41:30,88.97,35.89,0.98,12.47,2873.82,616.81,204.7,预警
2025-09-26 12:42:00,64.56,29.95,1.76,2.31,1740.21,522.32,231.9,预警
2025-09-26 12:42:30,98.07,47.61,9.31,1.93,4669.11,643.79,411.7,危险
2025-09-26 12:43:00,59.19,19.84,-0.58,11.97,1056.9,515.5,193.6,预警
2025-09-26 12:43:30,15.88,74.66,1.54,1.38,1067.04,516.48,204.9,预警
2025-09-26 12:44:00,28.52,51.26,-1.4,6.92,1315.74,521.63,170.8,预警
2025-09-26 12:44:30,22.4,32.38,-9.19,6.8,725.31,647.99,452.9,危险
2025-09-26 12:45:00,65.53,33.74,-4.65,6.83,2210.98,641.3,386.1,危险
2025-09-26 12:45:30,75.34,11.34,-0.89,1.21,683.48,61.98,157.2,安全
2025-09-26 12:46:00,48.53,70.82,1.16,3.25,2749.52,352.73,68.3,安全
2025-09-26 12:46:30,70.1,47.69,-1.13,2.74,2674.46,361.67,44.3,安全
2025-09-26 12:47:00,42.73,19.21,0.55,0.82,656.67,396.68,60.7,安全
2025-09-26 12:47:30,36.29,38.69,-0.92,10.18,1123.25,0.1,67.1,安全
2025-09-26 12:48:00,10.29,34.15,1.57,1.13,316.26,496.53,186.9,预警
2025-09-26 12:48:30,25.72,28.38,2.41,13.72,656.94,546.53,211.3,预警
2025-09-26 12:49:00,49.11,10.29,-1.04,11.73,454.81,548.85,177.2,预警
2025-09-26 12:49:30,1.67,38.12,-8.05,18.43,63.66,650.11,399.3,危险
2025-09-26 12:50:00,48.65,24.29,2.14,10.56,1063.54,594.7,200.9,预警
2025-09-26 12:50:30,92.98,4.37,-0.5,12.22,365.69,514.11,170.7,预警
2025-09-26 12:51:00,25.53,10.63,9.01,30.26,271.38,622.7,301.2,危险
2025-09-26 12:51:30,65.17,44.86,1.39,26.09,2923.53,643.84,356.8,危险
2025-09-26 12:52:00,55.12,0.41,1.35,3.73,18.08,539.06,121.8,安全
2025-09-26 12:52:30,23.0,49.23,1.89,13.11,1019.06,620.23,177.5,预警
2025-09-26 12:53:00,59.14,46.15,-2.1,8.82,2456.38,612.88,208.4,预警
2025-09-26 12:53:30,0.29,11.3,0.17,31.1,3.28,647.13,479.9,危险
2025-09-26 12:54:00,87.2,49.67,1.41,12.71,3898.1,590.82,203.4,预警
2025-09-26 12:54:30,26.86,12.25,2.09,12.08,296.13,564.34,179.2,预警
2025-09-26 12:55:00,97.97,11.36,0.69,21.72,1112.94,643.18,296.3,危险
2025-09-26 12:55:30,7.57,48.6,0.5,1.42,294.32,95.0,9.0,安全
2025-09-26 12:56:00,10.77,47.05,-0.9,3.12,405.38,305.39,74.5,安全
2025-09-26 12:56:30,67.62,37.8,-1.1,4.16,2044.83,142.33,46.6,安全
2025-09-26 12:57:00,20.52,33.48,-1.1,2.73,549.61,385.81,148.9,安全
2025-09-26 12:57:30,1.11,6.69,1.07,2.33,5.94,171.7,60.7,安全
2025-09-26 12:58:00,69.27,10.65,0.94,5.06,590.18,430.74,123.8,安全
2025-09-26 12:58:30,58.57,8.06,-0.57,2.46,377.66,69.27,115.1,安全
2025-09-26 12:59:00,75.25,47.93,1.48,11.71,3246.06,510.07,244.0,预警
2025-09-26 12:59:30,9.61,58.52,1.9,8.57,506.14,600.6,202.7,预警
2025-09-26 13:00:00,51.02,52.15,-7.62,33.99,2660.69,638.2,361.4,危险
2025-09-26 13:00:30,78.49,35.48,-0.69,8.06,2227.86,451.9,130.7,安全
2025-09-26 13:01:00,6.69,23.03,-0.41,2.35,123.26,264.75,57.5,安全
2025-09-26 13:01:30,2.93,52.17,-0.19,0.31,122.29,513.09,117.2,安全
2025-09-26 13:02:00,92.46,22.63,-1.36,2.6,1883.13,618.69,198.7,预警
2025-09-26 13:02:30,85.17,50.02,-1.01,11.29,3834.18,511.58,165.8,预警
2025-09-26 13:03:00,58.32,18.9,-8.69,3.74,1102.25,638.61,509.5,危险
2025-09-26 13:03:30,36.7,2.24,-2.16,11.85,73.99,617.07,209.2,预警
2025-09-26 13:04:00,86.19,24.09,-1.24,7.44,1868.69,566.77,220.9,预警
2025-09-26 13:04:30,31.9,0.28,0.49,11.79,8.04,562.83,176.9,预警
2025-09-26 13:05:00,97.19,48.78,-8.58,2.29,4740.93,630.98,435.6,危险
2025-09-26 13:05:30,72.77,8.18,-1.11,10.29,476.21,404.95,56.3,安全
2025-09-26 13:06:00,32.56,63.11,0.6,6.59,1643.89,475.6,56.2,安全
2025-09-26 13:06:30,16.91,32.79,-1.48,5.48,443.58,200.88,23.7,安全
2025-09-26 13:07:00,70.04,12.64,0.62,7.62,708.24,23.43,77.0,安全
2025-09-26 13:07:30,38.12,65.4,0.37,0.69,1994.44,246.83,54.2,安全
2025-09-26 13:08:00,13.68,22.09,1.02,6.7,241.75,239.49,129.7,安全
2025-09-26 13:08:30,77.46,56.8,-1.21,3.6,3519.78,172.23,99.7,安全
2025-09-26 13:09:00,7.24,73.74,0.85,1.33,427.1,139.86,25.8,安全
2025-09-26 13:09:30,38.22,71.21,0.43,6.54,2177.32,40.98,163.1,安全
2025-09-26 13:10:00,22.47,72.01,-0.14,5.72,1294.45,332.75,51.9,安全
2025-09-26 13:10:30,94.04,15.03,0.28,12.5,1272.08,580.86,246.4,预警
2025-09-26 13:11:00,62.52,5.0,2.09,10.92,281.34,614.01,237.6,预警
2025-09-26 13:11:30,66.22,32.8,0.1,18.37,2172.02,633.48,310.3,危险
2025-09-26 13:12:00,99.29,21.67,3.24,9.41,2151.61,653.65,449.8,危险
2025-09-26 13:12:30,61.15,57.82,-1.34,7.76,2828.55,196.25,147.2,安全
2025-09-26 13:13:00,31.02,61.41,1.2,3.67,1523.95,258.16,96.7,安全
2025-09-26 13:13:30,55.03,61.18,-0.87,10.21,2693.39,432.07,25.1,安全
2025-09-26 13:14:00,26.87,20.12,-1.02,6.97,432.5,36.2,107.8,安全
2025-09-26 13:14:30,66.22,24.21,-0.03,1.57,1282.55,396.23,163.6,安全
2025-09-26 13:15:00,58.62,8.7,-0.46,1.88,408.0,324.19,130.1,安全
2025-09-26 13:15:30,83.57,37.1,-2.23,1.16,2790.4,547.08,219.5,预警
2025-09-26 13:16:00,34.89,40.77,-0.72,10.23,1280.22,510.68,243.2,预警
2025-09-26 13:16:30,91.28,16.22,-1.23,6.56,1332.51,515.17,244.1,预警
2025-09-26 13:17:00,95.98,8.92,1.44,30.73,856.14,643.1,383.1,危险
2025-09-26 13:17:30,72.9,55.97,0.89,8.52,3672.19,540.63,222.5,预警
2025-09-26 13:18:00,51.97,41.06,-1.66,13.63,1920.5,570.34,234.9,预警
2025-09-26 13:18:30,86.35,4.74,2.34,5.35,368.37,548.41,196.2,预警
2025-09-26 13:19:00,95.03,18.04,0.1,8.61,1714.34,644.29,470.3,危险
2025-09-26 13:19:30,23.04,53.63,-0.25,13.79,1112.07,533.52,171.9,预警
2025-09-26 13:20:00,40.46,30.58,-5.84,23.57,1237.27,624.5,513.3,危险
2025-09-26 13:20:30,86.15,17.45,-0.12,8.23,1352.99,617.98,177.9,预警
2025-09-26 13:21:00,56.05,54.29,1.62,0.38,2738.66,578.46,231.2,预警
2025-09-26 13:21:30,54.01,62.62,1.2,24.32,3382.11,648.73,255.6,危险
2025-09-26 13:22:00,52.31,66.75,0.55,5.98,2793.35,96.75,171.1,安全
2025-09-26 13:22:30,50.11,7.58,1.28,5.58,303.87,86.48,40.8,安全
2025-09-26 13:23:00,77.43,26.76,-0.24,5.26,1657.62,385.29,65.7,安全
2025-09-26 13:23:30,33.69,59.69,-0.12,7.71,1608.76,529.22,173.3,安全
2025-09-26 13:24:00,35.77,18.75,-0.75,8.85,536.55,43.86,7.3,安全
2025-09-26 13:24:30,54.52,66.2,-0.81,0.6,2887.38,492.41,63.7,安全
2025-09-26 13:25:00,43.98,65.23,-0.75,6.5,2295.05,545.33,133.4,安全
2025-09-26 13:25:30,31.79,61.44,1.65,10.86,1757.86,532.43,199.0,预警
2025-09-26 13:26:00,91.27,42.4,-1.52,3.32,3482.86,506.62,173.9,预警
2025-09-26 13:26:30,1.61,54.94,-0.08,17.6,88.45,639.24,478.3,危险
2025-09-26 13:27:00,53.1,34.23,-0.53,0.03,1454.09,457.62,48.1,安全
2025-09-26 13:27:30,17.07,58.77,-1.29,2.84,802.56,239.29,79.5,安全
2025-09-26 13:28:00,12.64,3.77,-0.43,5.09,42.89,156.67,48.7,预警
2025-09-26 13:28:30,40.34,1.74,-1.95,1.15,63.17,381.61,52.8,预警
2025-09-26 13:29:00,80.9,46.13,0.12,5.2,3358.73,511.96,197.2,预警
2025-09-26 13:29:30,75.22,38.92,1.06,10.39,2634.81,543.45,232.5,预警
2025-09-26 13:30:00,61.02,25.21,-1.71,13.23,1384.48,580.75,241.6,预警
2025-09-26 13:30:30,36.5,23.62,8.83,1.63,862.13,640.33,359.1,危险
2025-09-26 13:31:00,69.12,7.46,0.28,8.54,412.51,68.71,21.7,安全
2025-09-26 13:31:30,2.68,75.36,0.58,0.78,161.57,369.2,54.7,安全
2025-09-26 13:32:00,8.76,79.38,-0.96,8.63,556.3,484.77,95.5,安全
2025-09-26 13:32:30,74.76,60.17,1.07,12.24,4048.48,569.45,248.6,预警
2025-09-26 13:33:00,91.76,51.76,-1.26,13.58,4274.55,556.8,240.7,预警
2025-09-26 13:33:30,54.31,12.29,7.2,22.14,667.47,628.81,320.2,危险
2025-09-26 13:34:00,56.37,48.49,-0.1,12.25,2460.04,574.25,202.5,预警
2025-09-26 13:34:30,86.12,47.8,2.12,6.16,3704.88,503.78,236.5,预警
2025-09-26 13:35:00,43.58,15.42,-2.01,10.88,604.8,599.23,190.0,预警
2025-09-26 13:35:30,99.43,10.22,0.37,32.19,1016.17,651.09,340.9,危险
2025-09-26 13:36:00,44.9,3.3,1.04,2.07,118.54,63.05,87.2,安全
2025-09-26 13:36:30,59.6,14.73,0.93,11.39,790.12,411.05,48.6,预警
2025-09-26 13:37:00,20.42,72.52,-1.08,10.91,1332.77,36.39,44.3,预警
2025-09-26 13:37:30,57.61,26.46,1.55,11.43,1371.92,614.62,178.1,预警
2025-09-26 13:38:00,89.3,9.16,-1.28,10.12,736.19,556.76,247.0,预警
2025-09-26 13:38:30,90.12,34.88,-0.59,6.69,2829.05,533.25,165.5,预警
2025-09-26 13:39:00,9.18,58.08,0.08,29.05,533.17,623.62,484.6,危险
2025-09-26 13:39:30,95.53,10.06,1.11,16.69,961.03,648.5,338.8,危险
2025-09-26 13:40:00,99.43,15.48,-0.15,7.09,1539.18,640.25,368.8,危险
2025-09-26 13:40:30,0.33,73.46,0.13,20.03,24.24,632.62,388.5,危险
2025-09-26 13:41:00,9.46,49.19,0.03,29.53,465.34,635.84,404.6,危险
2025-09-26 13:41:30,76.29,4.29,1.27,1.37,261.83,113.51,176.3,安全
2025-09-26 13:42:00,64.81,23.78,-0.29,3.24,1232.95,123.85,11.0,安全
2025-09-26 13:42:30,2.7,40.13,0.09,8.23,86.68,52.33,92.6,安全
2025-09-26 13:43:00,73.96,53.73,0.1,1.45,3179.1,85.84,85.9,安全
2025-09-26 13:43:30,49.39,73.69,0.99,4.48,2911.64,192.6,2.4,安全
2025-09-26 13:44:00,0.63,45.08,-1.37,0.76,25.56,552.71,177.6,预警
2025-09-26 13:44:30,78.78,60.33,-2.01,9.73,4277.52,521.33,224.6,预警
2025-09-26 13:45:00,56.31,41.26,-1.57,11.02,2091.02,606.16,195.5,预警
2025-09-26 13:45:30,99.64,49.58,2.79,3.05,4940.15,622.84,424.5,危险
2025-09-26 13:46:00,82.79,13.72,1.85,6.46,1022.29,519.63,222.7,预警
2025-09-26 13:46:30,65.04,31.2,1.8,10.83,1826.32,561.73,182.6,预警
2025-09-26 13:47:00,88.28,21.64,1.57,4.8,1719.34,538.18,188.2,预警
2025-09-26 13:47:30,96.39,38.75,0.2,21.73,3735.11,643.34,290.1,危险
2025-09-26 13:48:00,25.57,8.15,1.0,10.62,166.72,156.1,87.0,安全
2025-09-26 13:48:30,40.53,13.12,0.04,12.45,478.58,32.23,14.4,预警
2025-09-26 13:49:00,77.14,57.72,0.12,0.21,4007.27,35.68,142.8,预警
2025-09-26 13:49:30,3.95,52.19,0.28,10.23,185.54,507.42,185.9,预警
2025-09-26 13:50:00,84.51,53.57,1.48,2.5,4074.48,614.97,176.3,预警
2025-09-26 13:50:30,78.12,0.44,1.24,9.56,30.94,614.89,218.8,预警
2025-09-26 13:51:00,59.39,63.14,0.35,22.43,3749.88,650.61,331.1,危险
2025-09-26 13:51:30,0.65,14.96,-0.22,0.67,7.78,23.29,72.3,安全
2025-09-26 13:52:00,51.83,52.64,-1.44,12.02,2455.5,580.48,185.2,预警
2025-09-26 13:52:30,72.4,52.64,0.6,11.65,3430.02,608.4,175.8,预警
2025-09-26 13:53:00,82.88,39.88,2.32,5.13,2974.73,540.96,199.5,预警
2025-09-26 13:53:30,65.63,11.36,-2.73,25.1,745.56,651.62,350.9,危险
2025-09-26 13:54:00,95.52,1.38,4.15,5.76,131.82,625.23,495.2,危险
2025-09-26 13:54:30,78.91,42.04,1.64,10.53,2985.64,60.39,145.6,预警
2025-09-26 13:55:00,52.77,59.84,-1.42,7.76,2841.98,496.09,209.9,预警
2025-09-26 13:55:30,11.07,41.11,1.85,5.67,409.58,579.04,229.0,预警
2025-09-26 13:56:00,85.21,4.19,-1.49,3.95,321.33,619.42,204.8,预警
2025-09-26 13:56:30,56.66,42.63,0.52,22.05,2415.42,624.72,290.1,危险
2025-09-26 13:57:00,97.72,38.58,3.17,9.39,3770.04,645.58,432.7,危险
2025-09-26 13:57:30,48.01,11.06,-2.24,8.35,477.89,522.48,189.9,预警
2025-09-26 13:58:00,65.88,64.0,-1.01,11.82,3794.69,610.31,165.6,预警
2025-09-26 13:58:30,9.96,30.62,2.45,11.25,274.48,597.53,219.5,预警
2025-09-26 13:59:00,77.55,5.89,9.28,8.94,456.77,625.28,316.1,危险
2025-09-26 13:59:30,92.25,11.8,-1.03,10.18,979.69,500.51,196.4,预警
2025-09-26 14:00:00,47.17,52.63,-1.25,11.19,2234.3,534.44,222.8,预警
2025-09-26 14:00:30,35.36,16.84,2.48,8.28,535.92,499.68,164.0,预警
2025-09-26 14:01:00,75.81,10.86,-9.34,35.81,823.3,640.89,352.7,危险
2025-09-26 14:01:30,65.62,20.31,-0.15,6.2,1066.19,19.44,109.6,安全
2025-09-26 14:02:00,27.55,42.34,-1.13,3.63,933.17,319.99,102.9,安全
2025-09-26 14:02:30,12.65,33.18,0.06,0.89,335.78,329.66,41.7,安全
2025-09-26 14:03:00,73.62,16.98,0.86,6.29,1000.05,376.94,162.3,安全
2025-09-26 14:03:30,67.83,8.45,1.3,1.51,458.53,174.02,94.2,安全
2025-09-26 14:04:00,74.67,39.3,1.12,10.17,2347.62,411.67,86.7,安全
2025-09-26 14:04:30,31.05,22.02,0.02,0.53,546.98,125.49,64.5,安全
2025-09-26 14:05:00,68.27,24.78,-0.78,8.46,1353.38,518.74,139.5,安全
2025-09-26 14:05:30,10.07,25.63,0.41,10.75,232.28,129.82,97.7,预警
2025-09-26 14:06:00,56.54,56.44,0.82,8.65,2872.01,75.41,178.1,预警
2025-09-26 14:06:30,61.77,7.21,1.84,7.54,400.83,516.42,209.9,预警
2025-09-26 14:07:00,81.78,35.82,-0.11,11.54,2636.42,593.5,233.4,预警
2025-09-26 14:07:30,56.23,1.45,-1.89,11.77,73.38,589.18,197.0,预警
2025-09-26 14:08:00,4.17,40.41,-6.76,7.86,168.51,628.5,325.8,危险
2025-09-26 14:08:30,35.64,51.97,0.13,9.08,1481.77,10.2,178.6,安全
2025-09-26 14:09:00,74.34,9.41,-1.36,6.67,559.63,396.77,85.5,安全
2025-09-26 14:09:30,22.27,51.14,0.41,1.61,911.11,439.72,134.9,安全
2025-09-26 14:10:00,6.8,37.0,-0.32,5.0,201.28,253.72,94.3,安全
2025-09-26 14:10:30,22.18,37.58,-1.2,1.92,666.82,48.43,33.5,安全
2025-09-26 14:11:00,0.36,3.6,-0.9,8.61,1.17,286.0,66.7,预警
2025-09-26 14:11:30,26.33,74.42,1.88,5.26,1763.53,582.18,186.8,预警
2025-09-26 14:12:00,52.92,2.47,-1.69,11.69,117.64,499.62,245.0,预警
2025-09-26 14:12:30,25.04,17.24,1.6,5.63,388.52,582.62,248.8,预警
2025-09-26 14:13:00,23.19,6.47,-0.45,25.09,150.04,636.67,301.8,危险
2025-09-26 14:13:30,65.62,61.93,1.01,8.69,3251.08,301.62,60.1,安全
2025-09-26 14:14:00,13.76,65.58,-1.37,1.96,721.9,220.96,35.0,安全
2025-09-26 14:14:30,46.64,55.53,1.23,2.28,2071.94,153.8,129.0,安全
2025-09-26 14:15:00,17.37,30.71,0.76,4.07,426.75,80.48,48.5,安全
2025-09-26 14:15:30,6.48,53.94,-1.36,6.2,279.62,522.53,154.8,安全
2025-09-26 14:16:00,5.84,67.88,-0.6,7.46,356.78,60.14,153.7,预警
2025-09-26 14:16:30,88.06,25.63,-0.72,2.41,2031.28,294.16,42.2,预警
2025-09-26 14:17:00,73.71,62.86,-1.06,6.66,4170.07,556.67,198.3,预警
2025-09-26 14:17:30,75.59,51.21,-1.86,10.31,3483.87,545.08,188.8,预警
2025-09-26 14:18:00,63.16,26.13,-2.31,0.19,1485.33,498.76,202.1,预警
2025-09-26 14:18:30,77.85,5.39,4.19,36.13,419.61,653.78,392.0,危险
2025-09-26 14:19:00,65.81,53.31,6.25,19.11,3508.33,638.66,408.4,危险
2025-09-26 14:19:30,2.06,0.42,-0.56,3.5,0.69,395.31,58.6,安全
2025-09-26 14:20:00,28.77,43.97,0.27,3.61,1012.01,306.96,111.2,安全
2025-09-26 14:20:30,77.42,54.57,0.15,11.36,3802.33,497.89,225.1,预警
2025-09-26 14:21:00,31.39,78.59,0.08,13.7,2220.25,555.15,184.9,预警
2025-09-26 14:21:30,93.13,3.66,0.4,10.53,306.77,514.04,221.3,预警
2025-09-26 14:22:00,99.36,33.0,1.36,8.6,3278.88,651.07,474.8,危险
2025-09-26 14:22:30,33.04,78.62,-0.71,7.15,2078.08,71.85,109.1,安全
2025-09-26 14:23:00,55.19,6.55,0.42,3.19,325.35,331.18,120.3,预警
2025-09-26 14:23:30,83.85,53.87,2.38,10.3,4065.3,591.07,226.9,预警
2025-09-26 14:24:00,5.7,60.14,1.42,7.22,308.52,589.98,198.6,预警
2025-09-26 14:24:30,12.97,46.71,2.13,7.03,545.25,528.78,215.9,预警
2025-09-26 14:25:00,96.33,28.19,-0.79,9.63,2715.54,631.73,524.9,危险
2025-09-26 14:25:30,2.14,51.52,0.21,19.25,110.25,626.18,327.4,危险
2025-09-26 14:26:00,82.43,10.3,-0.47,1.05,764.13,43.58,119.6,预警
2025-09-26 14:26:30,16.08,65.32,0.79,13.63,945.31,543.02,212.1,预警
2025-09-26 14:27:00,79.93,9.33,1.93,8.43,671.17,583.9,166.2,预警
2025-09-26 14:27:30,55.98,39.61,1.47,7.92,1995.63,549.45,172.7,预警
2025-09-26 14:28:00,75.69,19.46,-5.74,7.6,1472.93,624.92,498.3,危险
2025-09-26 14:28:30,50.78,56.61,-0.77,4.18,2587.19,396.05,146.8,预警
2025-09-26 14:29:00,65.0,48.41,0.0,10.89,2831.98,279.05,87.9,预警
2025-09-26 14:29:30,74.88,49.56,1.58,0.25,3339.95,561.85,187.4,预警
2025-09-26 14:30:00,41.75,55.84,-1.29,14.62,2098.19,592.15,179.9,预警
2025-09-26 14:30:30,50.19,60.08,-0.17,9.93,2713.87,531.51,175.0,预警
2025-09-26 14:31:00,95.31,48.15,9.0,6.33,4589.18,651.09,284.7,危险
2025-09-26 14:31:30,55.67,28.9,4.79,21.11,1608.86,640.6,368.9,危险
2025-09-26 14:32:00,56.31,60.28,-0.87,0.62,2715.49,544.96,158.9,安全
2025-09-26 14:32:30,21.22,13.02,1.35,2.52,221.03,122.05,19.8,安全
2025-09-26 14:33:00,23.04,67.28,0.21,1.0,1240.1,532.08,97.1,安全
2025-09-26 14:33:30,33.34,62.74,0.18,9.68,1673.4,386.3,120.3,安全
2025-09-26 14:34:00,27.03,79.19,0.46,4.78,1712.4,81.14,100.0,安全
2025-09-26 14:34:30,53.3,27.25,-1.31,8.62,1161.94,359.69,123.2,安全
2025-09-26 14:35:00,19.61,10.46,-0.14,2.61,164.1,429.54,95.8,安全
2025-09-26 14:35:30,10.57,15.71,1.16,6.83,132.84,220.31,129.7,安全
2025-09-26 14:36:00,64.71,7.75,1.03,10.22,401.2,49.51,58.3,安全
2025-09-26 14:36:30,13.44,34.4,-0.84,3.92,369.87,133.09,0.6,安全
2025-09-26 14:37:00,1.53,41.2,0.04,0.4,50.43,384.71,4.8,安全
2025-09-26 14:37:30,38.93,31.62,-1.55,9.54,1107.87,549.08,31.9,预警
2025-09-26 14:38:00,5.03,73.58,0.4,6.82,333.1,173.95,18.4,预警
2025-09-26 14:38:30,57.7,38.66,1.47,13.61,2007.61,614.25,241.0,预警
2025-09-26 14:39:00,58.19,26.36,-1.26,10.79,1380.5,621.73,163.5,预警
2025-09-26 14:39:30,82.79,10.49,1.27,9.88,781.62,574.28,183.2,预警
2025-09-26 14:40:00,96.39,39.0,-0.27,8.9,3759.21,635.56,353.5,危险
2025-09-26 14:40:30,89.44,3.43,-1.02,10.85,276.1,525.06,209.3,预警
2025-09-26 14:41:00,76.28,47.6,-0.37,10.36,3267.84,540.16,191.0,预警
2025-09-26 14:41:30,99.77,31.41,-0.89,0.8,3133.78,640.43,480.2,危险
2025-09-26 14:42:00,34.85,59.1,-0.54,30.03,2059.64,647.71,316.9,危险
